user_id,item_list
7610,5725 4090 8349 5128 8638 8701 14958 8347 6021 7931
28509,4219 5043 6212 12759 7703 6286 7354 4807 16224 17955
8176,14851 8618 17835 3051 4497 546 7767 5168 6612 18343
24032,8009 5418 11547 10410 9631 11946 11273 2289 9190 694
19621,12763 4657 9201 5926 4184 13202 724 5113 15101 8668
6625,6533 6064 436 4967 17836 4095 4968 6203 10755 8030
14966,10043 10227 6038 4611 5512 11667 5613 5114 7607 5696
28872,8890 8507 15908 10528 4785 14353 15907 8506 8668 4783
3540,10068 4605 4303 14811 5277 5669 5460 6637 4481 5475
23531,5126 4697 4976 7671 8400 4717 5006 3633 4984 4696
3545,8431 5128 5645 5715 11233 15118 4024 6526 5105 8306
20233,3594 17552 16280 9476 6526 15908 13837 252 4404 2427
19471,5494 15116 8995 14036 6165 4368 16578 8666 9224 4909
29244,4755 9610 728 11 3998 5724 15806 15798 13319 317
3154,4127 8666 131 4346 7585 11218 4681 8857 11805 3323
12988,5143 5610 8884 3992 6234 7671 8214 9461 9456 3604
19635,8638 5417 7199 5331 5518 4480 6526 6510 5602 494
25899,15715 15892 552 4062 7207 5723 4037 5617 4063 5293
24850,17733 13089 12227 5951 4634 4037 14281 11771 6825 15232
72,5474 8567 4458 13918 1143 16182 8565 8505 16181 9250
5774,9224 4785 246 7688 8281 6132 7301 7530 9229 6998
29713,11818 17813 4235 6326 3542 9302 7342 17419 10693 6806
3443,3951 4656 572 8186 16227 4720 6416 8166 8363 8161
25612,5561 10400 3805 15190 2709 3841 11290 8983 7441 3074
6915,6955 15908 17995 8666 7192 15707 11733 1212 4153 17673
7101,6160 18320 3568 686 4687 3991 3834 15099 6947 154
14844,8982 373 10142 10067 15100 15120 3815 6293 5922 15114
14390,12112 16137 12098 2154 4033 16141 10232 1196 1381 7607
5834,3641 6468 8531 5012 4717 4728 6453 3624 8982 5006
150,8961 2286 4221 6274 819 10773 7359 5700 6090 11221
17441,4708 4086 13173 4372 18476 7482 4805 8984 8638 15636
23296,10116 5189 5120 192 11221 7050 8452 8523 8507 5191
23498,116 14916 11288 6046 4343 6038 5044 8564 17531 5294
26322,8414 738 8686 11733 5752 5537 11734 5276 12804 10572
8716,13319 14281 2678 1502 17110 189 3640 3842 14769 15666
2236,8430 995 15114 9224 2518 17503 8004 520 11667 2522
23079,4246 3844 10229 8711 6202 7688 4693 4687 5604 13841
23596,12829 17341 17955 5304 4324 16176 1370 6845 4763 8397
28432,14852 6790 2379 8635 15502 4172 1686 3999 4041 9446
10155,4083 3758 3050 12658 17620 9782 14712 4795 7441 14248
13444,4779 5532 9714 15147 1637 14452 5529 16610 14112 10970
27179,3877 3074 1446 4034 4712 8478 2103 4875 6802 3876
23111,8029 8872 10311 12292 232 5951 8083 525 4014 10966
13506,4033 4717 3996 4193 6282 4390 10232 11733 13675 3831
18599,8159 14894 8853 7657 3998 8281 1824 1260 7687 8481
16983,14506 15100 9911 11799 15099 12469 10669 9646 4250 11833
6367,13210 4702 15378 3192 4704 972 5520 7762 7447 4681
20310,8404 3137 14779 5347 8618 14741 5596 8526 4094 7663
11908,4440 151 3611 17988 17989 8381 231 8425 8638 17551
20937,8563 4095 521 7869 10067 520 3785 7529 2913 4125
28776,11609 2537 5554 6289 8564 12033 12037 14403 11606 11521
12102,6357 6482 4071 11297 3972 3123 4976 50 15705 7475
21779,6064 12531 18091 11232 4186 3648 18212 8891 8529 6526
20128,3541 7172 5147 13577 566 5399 6202 4034 256 4623
21002,8638 18343 3105 8743 5700 10232 17955 845 148 3529
13342,8381 7199 6021 3997 12720 2787 256 7580 8635 15120
8811,8506 18212 372 7651 14215 5561 6228 8519 5063 6391
4881,8481 6656 3922 4410 12038 9134 15691 15800 16521 12531
15743,3631 18275 16939 16761 8872 16866 6036 13837 8936 16943
8060,9208 4057 13741 9093 17092 6292 3852 7649 9092 7951
6481,6285 6173 4420 4689 6130 6131 9037 6374 6327 9002
29942,4845 16527 4341 4702 5009 5926 4704 16521 16016 11549
19268,7583 9326 15101 5645 5951 8627 5560 1274 5554 8667
17944,3993 9224 16768 13530 5289 8872 8666 7870 10466 14700
3539,10469 3711 5378 5455 5206 5331 18202 4795 18323 5300
2191,11300 4844 10055 7645 141 4968 8982 7581 6281 4804
13570,3976 10473 3893 8649 10948 7791 8623 13522 3594 4619
7180,3168 7495 5060 5069 3199 10227 4059 7600 7348 16767
13089,13504 15907 8500 5076 5693 592 12763 6513 8393 13509
23875,14883 17332 3983 5128 16184 15716 484 5693 3100 3407
1041,15749 17782 16746 3402 7947 15422 17784 3991 3829 5301
1388,8432 3064 13273 192 256 3362 10041 10573 10891 18212
5479,11171 8009 17613 2234 10142 735 12194 3565 736 4019
15846,792 4838 13210 11414 4913 4282 18288 15248 4839 5112
4663,5530 13842 13889 17955 16219 10152 6692 10854 3968 11333
4619,16767 17144 4728 3593 14617 5293 187 4273 495 5887
12318,14182 8851 7494 2854 6526 11852 4010 8007 12805 8619
29245,6329 5139 16162 7172 15148 6654 5141 2301 7376 8852
5089,5957 8259 15564 15562 15565 4068 6091 3903 6598 15561
402,13334 5750 10926 4662 1943 3544 10164 3837 8380 4634
19625,10809 1555 3589 3608 17865 3593 4669 9948 7883 4804
26442,13172 4705 4344 5666 11191 8349 6539 11734 6552 7202
11685,6985 4310 3903 8306 3114 14880 3527 5481 4410 3530
16083,739 10830 13174 6062 8825 5693 5802 15506 15515 3834
14037,14341 3531 10920 14456 5188 17766 15854 10370 7657 3943
17211,4034 197 4365 9203 10534 1212 12852 8004 3572 4804
19656,6359 14879 12304 2570 5615 8174 4416 11833 8186 18357
23732,3529 12433 3531 4037 12546 8982 5710 3902 4452 3565
14767,9962 2434 3365 3604 14314 4053 5147 7657 8245 7493
23074,14879 5044 8667 189 10157 192 8505 2185 18098 6389
1309,203 15183 6392 10230 15892 6900 10528 7661 10770 10587
28324,5681 1023 3051 192 3568 6171 5338 729 5939 9840
11628,17752 17332 11309 7310 194 8481 6070 3844 9128 15409
12345,11682 5131 4695 8241 16420 5454 1801 18081 2598 2015
10149,5560 566 4791 9126 18061 5415 14843 7491 3801 17763
12286,4839 15183 1885 5598 5695 3066 2054 9475 9476 4488
11148,17599 10375 834 12125 216 838 15620 12089 8254 577
2335,5732 10550 14727 1554 5113 4629 4688 5926 7626 13297
23140,9138 5365 3566 4687 8383 8855 9982 4141 5926 5463
21295,7627 7493 17558 4440 5189 3617 7665 8666 17713 189
9838,2738 8744 18291 1212 6344 7925 5293 2745 9477 12038
1589,8535 3928 4483 13836 3050 10784 5460 521 8445 8111
5002,15227 6885 7258 12760 8537 6793 5920 4223 12038 3554
21554,5731 11802 16273 1181 12261 7909 16339 5703 7588 6943
28326,2709 4125 889 4010 8771 16351 10634 3540 3626 2818
8265,3654 5684 5144 8041 5113 8892 5693 7661 8473 6219
13128,9395 13668 12893 8984 10356 16341 14902 4113 3656 8016
28276,11972 4693 5142 11268 3533 7300 8150 376 4399 4697
14750,4207 15501 3584 2575 13140 9487 5194 4219 345 4280
4174,18297 7581 7496 5060 17535 3961 4202 3993 2301 17337
28607,6852 8570 17989 18360 6053 11223 12329 6860 5289 18125
1706,5834 10521 9274 4207 5051 10466 18071 7581 3999 5112
11919,4218 7310 4657 256 922 5135 1023 5165 14862 14847
1208,2843 6494 5143 15503 4410 9002 8664 9013 10220 10287
18826,9229 4844 9236 11488 5190 2103 4209 11299 6344 3992
16971,11920 6270 11921 7585 9073 17449 6271 5986 5995 17955
3813,4844 546 10564 13825 10567 6228 6791 2746 11303 10563
23001,6948 10594 15390 5095 9451 8635 5457 5113 4410 6183
1452,18098 15937 2088 16374 2698 16017 4357 2910 16534 4069
6180,5463 2738 4035 714 3922 572 10559 10832 5653 9787
20538,15170 16225 11170 2851 3951 6291 4568 16226 11865 7943
29269,5254 7581 3816 494 5593 4745 4630 6375 7495 7496
23849,11303 6089 8620 9303 9148 5865 3387 6182 7583 9126
23699,8179 8186 10232 189 8710 9048 14208 7583 18070 13856
18168,9476 3834 9205 15030 4256 6391 5192 7317 5142 8414
19707,75 17559 14222 5222 16410 853 67 4891 4361 9228
17863,5113 11261 3566 6889 868 6493 14189 4209 14216 10123
5450,14485 4720 7533 4719 18097 5671 18096 6526 18095 3074
29274,10277 16184 6686 3565 16209 8306 3571 8507 3572 8891
6705,6889 13270 14214 11733 8637 6279 15119 12037 10165 8515
15099,13526 6894 1887 5455 5034 17835 2352 14319 9476 5141
3477,4384 10067 4486 7661 17752 10966 3580 197 15119 4854
29985,5835 6780 15892 15841 6648 15243 15907 6778 3899 16184
23340,5562 8445 6834 2054 1690 5331 14558 5013 4751 4798
4487,5700 9477 11734 736 16661 12697 5156 15112 4594 5897
1223,8712 12643 6209 8285 8390 7687 12644 12646 6228 5147
24771,15429 3282 10992 17957 17955 4367 13712 14099 10480 694
20337,8458 10588 114 4251 4250 12469 15120 10809 11906 14966
14967,5689 8174 16881 13425 8238 1646 11366 11891 10831 17041
6968,5297 12711 5523 10497 1023 4070 5562 6798 17449 3976
12045,8914 6794 8915 3034 64 5179 18214 9921 12432 9495
18487,4920 3641 7888 4306 4785 6833 16224 7478 1023 1262
11228,18106 10077 1970 5923 3119 4119 11669 5190 18091 13526
16450,4997 8666 5534 998 7479 3823 1906 4361 5508 4806
23247,16235 14312 8567 12754 17349 12038 16106 16689 8481 4715
12895,17706 9103 7661 7594 4795 7657 17661 16611 13849 16189
2474,5024 4013 4353 4082 5017 2505 9728 3604 6682 3961
16600,16866 16878 3282 16794 10111 6789 13421 16933 6477 13419
6113,6391 4487 10585 4480 8668 5142 10078 5644 572 7172
13273,5070 16176 17597 8400 74 532 345 1826 17816 5009
23919,9836 2225 10889 6526 10601 15663 11677 12849 10880 8856
21747,6943 4420 6404 5044 14879 4416 4388 7353 4410 4844
21156,8381 10067 256 14211 11890 45 8389 4402 14865 11892
4302,9188 8725 6201 16415 3999 16292 737 1943 9043 6202
23665,5112 3972 4035 5074 7326 3822 3387 11254 6359 11738
18671,4921 4365 13997 9224 13602 3806 7150 6292 5682 5679
4496,8047 5223 5866 7759 18141 6778 439 7376 1127 3244
19692,3833 8179 10837 6413 4342 18277 9709 5725 11246 9199
753,13215 15398 2423 7608 4310 9076 10137 6427 9354 14451
25683,4291 7889 4771 12152 7883 17838 10277 5190 5560 5191
27833,7310 6712 5086 8147 4919 14007 8789 5610 5518 8875
4943,8526 1542 8942 4634 4151 1544 11563 12194 4719 4657
6244,2283 5009 4653 8184 6018 4410 9720 3655 6799 6882
2446,8031 6531 3624 4844 5562 3617 8057 5416 189 1338
20473,9115 5120 17505 11394 5351 5340 16281 9947 4024 8203
3106,1233 10112 566 4634 345 7304 5113 5034 7896 11222
17158,8232 5686 5560 6881 5295 3289 7354 8853 8875 8481
14472,6324 4844 4409 6699 4984 6404 4209 8506 252 4985
20113,8711 8840 2500 15045 17547 12813 5680 3095 1309 10466
17075,18193 4783 6794 4396 4220 15948 6474 4785 4619 16273
30524,8851 14045 8161 5156 10087 16317 10469 8162 2574 67
19845,6865 3536 15207 3591 6201 8841 4513 17550 3534 18254
11775,6424 6160 18073 17039 9103 6938 872 10975 16292 9104
7592,8150 18111 8965 9976 18181 3831 10207 4751 571 4300
7228,3879 4035 4866 5556 14879 5695 4557 5331 13582 4703
3127,4161 118 5287 8666 10880 4808 4242 8626 11889 374
10957,9918 345 4485 66 16211 3965 18181 4959 3608 10161
4217,6686 3876 1476 9334 10657 8414 13387 7585 14617 8982
13036,5455 4669 4640 7518 9461 1193 7888 9145 8666 5413
23936,11386 8571 532 4854 10557 7488 5174 10019 6219 11387
27589,12469 17961 3100 10142 3105 10813 10528 4937 7529 5538
1404,5887 7457 18360 7455 8957 4747 15907 8328 727 10277
15754,3991 9229 6289 17827 3806 6043 6135 18307 5731 3636
6040,8309 18185 6889 16431 8620 17329 5656 5568 9477 5554
28055,4544 7494 11716 7195 15293 4669 15860 376 4018 15099
632,18189 11222 376 882 4717 8481 4960 8186 9126 4169
2048,4785 17870 12004 7174 7706 3399 5508 8641 16176 7166
20452,14205 1891 4057 4629 14852 66 3092 4630 1002 2650
14310,4033 14251 4866 5756 17333 4221 5142 6552 4124 15465
3992,724 3565 8186 10157 4416 9448 8667 6574 10153 3572
25341,8186 10117 10067 6660 10138 10141 5745 6779 9951 14879
19070,17943 4691 14813 7323 3406 4693 4365 7199 14894 3922
24565,4983 4731 4359 4137 7199 4185 7888 1212 16106 10227
24482,5143 5142 3823 16376 4193 9224 8186 9475 18093 3952
17690,6526 5126 131 6648 3650 3834 4647 9448 5457 7594
17418,4703 5888 4691 7354 4284 3401 9224 4786 7883 6354
14451,5920 10350 18211 10221 7581 8075 10163 4153 4964 15930
26871,10725 8423 10466 13871 4219 4410 15907 8506 11218 2185
114,7588 552 6899 14251 9199 4010 11906 17820 3569 5872
26105,14129 11252 17166 12689 12692 16573 13258 66 6881 14428
17652,17855 4344 10227 4129 10124 8481 5275 18354 7504 9224
13464,16427 14597 5120 3641 3831 12932 16579 6160 5455 3655
14789,18229 5752 5463 6780 9694 5739 2289 5297 5411 345
27640,3507 8982 12038 4053 15458 192 15892 16199 8111 7495
30549,5834 8481 15892 16185 5012 7496 8666 5590 3972 6228
12003,17216 2983 9212 724 5113 10197 2760 6513 6763 5494
15483,10580 9203 9202 9451 13206 194 3565 3572 9206 3566
19802,12469 5331 4799 18260 8984 8583 5590 5700 8833 11222
17564,6833 12625 8564 16634 12541 916 1449 8789 9622 3128
19319,6344 3296 7688 6486 16185 14847 376 18483 18438 8520
24720,17776 11300 15496 15857 8008 5114 16221 3766 17955 9014
14863,6368 4161 15223 5192 13582 17865 15954 520 8896 6579
13037,9103 17752 4844 11506 13800 4214 4128 5294 2301 14006
2431,5519 5404 5114 6167 5128 3726 4355 14251 6733 10001
5407,8855 12415 12480 12976 8102 17812 3903 15147 3943 10277
21449,5208 8957 4410 4123 3815 7325 4194 5416 4483 9224
9644,5850 6883 5553 14437 7295 5154 3972 14432 6039 10914
21585,2586 6777 7627 15800 118 5126 5929 5560 4279 3571
10917,143 18408 13208 4057 1023 5590 8706 4830 7861 4855
28281,15502 3290 6531 4735 5509 16642 12469 6948 9938 4695
5343,12194 10650 9176 18277 10989 4611 6655 7943 14566 11091
1131,9128 457 5700 7640 17812 1881 17934 9104 18292 7259
18460,5268 4410 3529 8984 5270 16764 4454 4713 4712 3531
20018,14940 15134 3951 12764 12765 13272 15068 8276 5755 5756
1251,6789 7870 16181 16452 17099 4970 4000 16207 5481 5340
13390,9461 16264 9451 3991 588 5561 3636 10082 5918 11371
13924,569 10055 8179 7258 2664 12193 8166 17488 3617 8725
4728,10142 9303 546 15840 9002 10466 5508 12012 9126 9229
10574,9448 17795 7609 15030 15100 6530 12930 12612 8409 6650
9671,4566 10296 8483 18182 13572 4984 3611 6806 4352 12059
13498,10138 16185 5017 373 6748 540 3831 14190 4082 3100
9663,4783 5787 7585 4784 4785 15664 5191 6778 17590 1157
16240,3472 4747 5301 6228 2735 16209 6541 14420 17212 9092
18414,9939 8259 142 3533 4361 9616 6695 9461 4629 5220
4141,9446 8790 9168 7181 11319 8318 3278 5416 5411 18387
1709,3879 16584 5260 14847 256 647 8526 8982 5671 4302
15888,9197 13582 7199 11734 4128 4815 9334 4808 4280 4276
7790,13030 8983 7721 3630 8266 13675 9995 8159 2103 14111
25506,6526 15804 4057 10711 17951 14982 91 17346 4710 7711
21400,4404 9084 5054 6204 7760 12100 9366 12355 13838 14847
20560,4746 8483 4127 4732 8542 12830 5494 2834 14722 4483
12246,1518 189 8164 114 8163 10148 8162 193 3864 192
26915,4418 193 6385 818 16396 8982 12741 5293 14754 6292
13975,5455 5147 4647 4724 3641 4723 3640 3534 4708 3531
16167,6808 5279 7215 7433 4657 4713 5270 6050 5120 9176
18778,5169 9930 2154 5474 5564 5962 4629 4967 12666 18175
16068,4774 17968 4485 6640 4634 7310 17405 1513 5213 4657
22030,15099 6276 724 6526 6404 8505 12194 16162 9143 11965
24386,5693 8648 13831 5723 8841 9932 207 3628 11327 8842
21572,9448 1405 2327 9013 572 8666 3572 10055 5708 14331
28174,12469 17356 15417 8011 13836 15118 15120 4637 10843 13173
16914,9302 13206 6510 6632 17485 7703 5365 17865 5508 7671
21434,4048 6289 11191 4691 9480 4976 9165 3963 7421 18070
17887,7126 8890 7883 1943 6046 14251 3051 8666 3992 7887
26797,7706 16686 619 146 5593 13836 7354 6844 5196 17868
14826,2289 9236 18185 2525 6167 6292 5602 3708 5664 6510
7603,5359 5466 5904 192 5469 3807 5604 3565 17980 8635
20367,15756 6541 5895 4627 14252 11222 9832 4807 9188 13825
6842,12033 10139 7594 5120 17590 4018 5043 6530 4346 3903
4196,3517 4799 18185 3518 3514 8503 8638 4068 6753 11933
16568,6404 6943 4209 4717 6866 4747 3654 11004 12194 404
6792,18093 4489 4702 8181 193 4703 18100 5127 4795 12851
22683,4256 6289 15114 4280 8872 6650 9114 619 17591 14465
30270,7583 4795 6918 10039 6840 12698 4448 15660 5555 5429
21155,4486 12923 9026 10923 4108 4546 18086 5297 15534 3096
896,15398 4726 4218 12629 10143 8202 18288 17974 15908 3730
22370,8666 6891 3537 5926 5722 16469 509 8232 17347 14282
6309,4318 7497 17940 5682 4346 4779 197 13849 227 242
16593,3806 11734 5044 4057 6036 10103 735 4628 15220 5566
9707,5350 5432 5522 16144 15907 736 9597 6917 18202 8923
18532,10123 7300 4357 4359 4342 5322 4179 5886 16222 17316
24677,12893 10068 15340 16307 8513 10920 8523 8213 15003 586
28530,17143 6844 6504 10003 4446 15503 4282 9103 1143 4458
27435,1617 1398 4410 12653 6404 4420 5523 3860 5644 6330
28507,2738 5519 17558 2740 4627 686 17559 660 10235 16224
14582,9119 8807 2671 5143 18243 10190 16219 669 8196 5238
25987,17580 5192 4762 15114 9224 12698 3387 14578 16184 15119
21694,3541 144 7493 3827 4691 5471 10232 10067 6981 9048
29361,6292 6009 5169 13233 12810 17955 8668 6391 8542 6388
13389,7398 3805 4001 3827 14305 7606 4783 6530 4742 18100
1733,8619 15119 6404 8526 12759 5191 1212 15120 5160 15100
10159,16730 4634 11826 13206 3641 4702 543 5681 13210 3842
13101,14800 4439 7659 2723 4736 13508 2729 4273 7657 9703
19237,194 5280 4405 8478 729 7497 3771 17140 16186 15706
29238,16186 6646 10789 5291 15699 13918 253 16182 2467 7882
23149,2769 7233 2240 4209 966 10268 468 3922 16390 18224
22532,6394 1891 7352 10466 1274 7710 12728 5417 1648 3579
12554,10966 13173 7198 16281 17835 8980 8179 14972 10227 6228
11533,5560 15119 6640 9013 15908 4151 9336 5156 17798 10914
25251,11048 2698 5740 9001 5373 2341 4970 5289 7450 14646
17605,12401 2988 2458 5120 5926 8667 10607 6201 503 17951
12536,12201 12222 15801 8825 2519 10077 8232 12224 4883 17765
8631,3835 10027 5346 11170 16767 2586 509 7882 14727 11021
29998,4264 15112 16211 5401 4717 10528 6160 3569 3088 16201
3281,12987 4421 6356 3608 8854 5034 8179 4844 14870 8984
4374,16179 256 16215 16211 10067 2612 10068 15706 3368 10003
28199,7172 4771 11007 4024 10698 11822 4280 10663 6949 4169
30195,13793 9984 10477 13717 10480 12439 17392 14613 1105 4909
2645,16201 17558 16289 6934 619 4230 9258 3572 6067 4284
15835,5178 5653 5196 8825 5661 4151 13172 7674 3582 2301
13967,14656 16454 11233 8043 3806 15892 1167 6923 4448 6884
1813,10117 6691 5005 11372 5433 2708 9446 3922 8161 7732
10293,5615 8217 5294 5295 6809 10078 8046 3902 17868 11229
2074,13825 10227 3620 1675 4041 4420 4844 1212 7706 2484
29866,12980 4343 3512 50 18135 6203 15030 5736 2251 17288
12378,4481 5728 4758 8638 7674 8635 9201 6759 4251 9199
12252,16307 12283 6798 4018 9655 10232 256 8842 3815 4352
11178,18332 10831 12763 9048 11734 231 18185 4279 619 13842
12968,14877 7703 881 11144 6791 14972 17405 1023 13492 10747
14135,12038 9487 3983 6207 5630 5114 5739 5156 5695 5724
8030,17752 8481 146 737 9710 9002 9019 6383 5542 17836
10051,18288 8706 3531 5294 5767 4361 14623 2698 10141 227
29294,5702 5222 10694 4306 18111 5707 4983 12876 1289 10562
13802,8666 18100 3807 7609 3806 5465 14981 7310 10466 5289
25668,16307 45 4747 13177 3078 10067 10000 2290 8426 5475
15392,12913 3593 7794 4630 10235 339 5120 6793 8984 3991
30899,9048 16027 15275 194 5624 10067 4278 12980 6373 5296
30537,5287 17255 9126 7126 18288 7121 9303 17346 4852 4623
14788,17315 3542 5637 4083 4318 8535 6373 5834 13842 6404
10878,5402 5466 6828 6292 5322 8018 8635 6404 11895 8707
25787,5413 12194 7583 7150 6531 4831 7471 9081 7887 7581
24512,4281 14925 2537 18096 4279 5700 6798 4970 10469 5120
10584,10176 3252 6650 7174 7598 3366 4070 2586 7597 8710
6032,9103 6136 12808 8943 1338 2983 3827 9856 5615 10783
17413,6304 9171 4030 10460 4695 8186 7583 10158 7293 12978
3607,10300 10045 3100 7129 5560 6233 5645 8960 8825 8526
1004,16097 17580 8794 15136 6778 5299 4024 4251 5518 5940
152,11394 8907 7703 4456 4418 4034 6780 67 7141 727
4676,8259 6036 8415 5113 4748 10256 4723 4724 5139 232
10703,15892 5297 7310 7687 4687 10037 7190 5835 4775 5650
24586,9048 7190 10257 3806 15907 5523 16336 8203 735 1212
1066,9129 16373 6391 11191 4357 12679 8308 12648 17342 7248
9350,5684 525 5135 8623 528 6486 5398 6344 8075 529
17924,6289 4361 7642 5281 9008 6784 15173 2289 8516 13206
10262,16510 6796 8638 16506 6159 6793 7500 16525 16512 4703
9292,4410 17614 5275 6745 9201 1944 3572 6160 6526 6404
8731,4591 194 4635 17955 1630 6289 13173 14315 5887 197
7894,14876 1689 1690 14769 10142 3245 2736 9133 14846 1691
4446,3312 6375 4831 7597 15860 5113 17140 694 234 15662
21519,2522 5128 11218 7121 7127 10117 3827 197 4726 9105
12034,10277 10388 4183 10232 13469 13845 7592 5469 6686 10007
29121,15740 11475 5061 4384 16176 2924 13241 3970 5736 2458
13992,8483 17752 12819 12816 14722 5294 15720 5838 6043 194
21261,14621 11833 6200 4933 14644 2816 8667 1464 9448 15170
1428,8384 17972 8872 6918 10290 17140 8385 725 7190 15224
